Month,Domain,Metric,Region,Provider_Code,Provider_Name,Numerator,Denominator,%_Value,Rank,Rank_Region,Region_Size,Data_Date_Used,Notes_Flags
04/01/2025,Cancer,28 Days FDS,London,RJ2,LEWISHAM AND GREENWICH NHS TRUST,2426,3192,0.76,75,15,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,2550,3196,0.798,39,11,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,4021,5286,0.761,74,14,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1709,2084,0.82,16,3,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,973,1315,0.74,88,17,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1481,1825,0.812,25,5,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,London,RKE,WHITTINGTON HEALTH NHS TRUST,803,1015,0.791,46,12,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,999,1354,0.738,89,16,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,425,685,0.62,116,20,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1188,1451,0.819,17,4,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1456,1754,0.83,13,3,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2180,2811,0.776,59,10,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1112,1514,0.734,92,17,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1303,1680,0.776,59,10,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,1187,1513,0.785,48,7,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1416,1674,0.846,7,2,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1645,2057,0.8,36,5,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,2207,3217,0.686,107,19,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST                     ,2044,2819,0.725,96,18,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2994,3905,0.767,69,12,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1877,2417,0.777,57,9,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,3062,4115,0.744,86,14,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,3564,4487,0.794,43,6,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,2885,3891,0.741,87,15,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,723,827,0.874,2,1,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,2003,2685,0.746,84,13,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,Midlands,RLQ,WYE VALLEY NHS TRUST,819,1047,0.782,51,8,20,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RCF,AIREDALE NHS FOUNDATION TRUST,642,781,0.822,14,2,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,929,1197,0.776,59,8,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1399,1704,0.821,15,3,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,1623,2092,0.776,59,8,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,1371,2043,0.671,111,19,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,1405,1848,0.76,75,11,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,892,1268,0.703,105,17,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,957,1339,0.715,101,15,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1682,2628,0.64,114,20,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,3251,4201,0.774,64,10,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,2218,2740,0.809,27,5,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,944,1330,0.71,103,16,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,1278,1635,0.782,51,7,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,766,1336,0.573,118,21,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1536,1767,0.869,3,1,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1701,2356,0.722,98,14,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1215,1680,0.723,97,13,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1172,1598,0.733,93,12,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2203,2706,0.814,22,4,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,854,1066,0.801,34,6,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,1375,2039,0.674,109,18,21,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1296,1969,0.658,112,17,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RMC,BOLTON NHS FOUNDATION TRUST,1497,1693,0.884,1,1,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1266,1502,0.843,9,3,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RJN,EAST CHESHIRE NHS TRUST,638,823,0.775,63,8,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1619,2101,0.771,67,9,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1806,2322,0.778,55,7,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2906,3827,0.759,77,11,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,4102,5375,0.763,72,10,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,2093,3070,0.682,108,16,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,1413,1885,0.75,80,12,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,3113,4176,0.745,85,13,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RWJ,STOCKPORT NHS FOUNDATION TRUST,865,1088,0.795,41,5,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,982,1145,0.858,4,2,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1441,1819,0.792,45,6,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,811,1100,0.737,91,14,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1388,1942,0.715,101,15,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,North West,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",1455,1785,0.815,21,4,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,1568,1947,0.805,30,5,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,1802,2265,0.796,40,7,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,693,945,0.733,93,16,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,3301,4400,0.75,80,15,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,2257,2763,0.817,19,4,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,2563,3298,0.777,57,11,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1717,2192,0.783,49,8,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,R1F,ISLE OF WIGHT NHS TRUST,500,595,0.84,10,2,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,1656,2150,0.77,68,12,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RPA,MEDWAY NHS FOUNDATION TRUST,850,1436,0.592,117,17,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2350,3083,0.762,73,14,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,2109,2697,0.782,51,9,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1699,2176,0.781,54,10,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,940,1111,0.846,7,1,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1708,2133,0.801,34,6,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1949,2384,0.818,18,3,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South East,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,4424,5790,0.764,70,13,17,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,766,1086,0.705,104,12,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2193,2689,0.816,20,2,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,1325,1649,0.804,33,4,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RVJ,NORTH BRISTOL NHS TRUST,2117,2744,0.772,66,7,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2281,2807,0.813,24,3,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,3149,3765,0.836,12,1,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1403,2089,0.672,110,13,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RNZ,SALISBURY NHS FOUNDATION TRUST,1052,1425,0.738,89,9,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RH5,SOMERSET NHS FOUNDATION TRUST,1658,2283,0.726,95,10,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1390,1852,0.751,79,8,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,1646,2075,0.793,44,5,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,2140,2970,0.721,100,11,13,04/01/2025,
04/01/2025,Cancer,28 Days FDS,South West,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2579,3294,0.783,49,6,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,280,295,0.949,53,6,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,719,835,0.861,107,10,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,793,826,0.96,45,4,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,796,852,0.934,65,8,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,183,189,0.968,35,3,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,751,951,0.79,114,13,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,213,231,0.922,75,9,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,435,522,0.833,111,12,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,240,286,0.839,110,11,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,140,147,0.952,51,5,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",144,152,0.947,57,7,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,217,220,0.986,16,2,13,04/01/2025,
04/01/2025,Cancer,31 Days,East,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,224,224,1,1,1,13,04/01/2025,
04/01/2025,Cancer,31 Days,London,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",356,360,0.989,11,6,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,R1H,BARTS HEALTH NHS TRUST,497,511,0.973,28,9,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,177,178,0.994,7,4,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RJ6,CROYDON HEALTH SERVICES NHS TRUST,77,77,1,1,1,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,103,104,0.99,10,5,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,936,1047,0.894,93,16,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,69,69,1,1,1,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,704,725,0.971,31,10,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,314,349,0.9,88,14,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,165,167,0.988,13,7,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RJ2,LEWISHAM AND GREENWICH NHS TRUST,139,155,0.897,91,15,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,221,225,0.982,21,8,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,669,763,0.877,101,17,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,398,412,0.966,40,12,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,86,89,0.966,40,12,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,636,656,0.97,32,11,17,04/01/2025,
04/01/2025,Cancer,31 Days,London,RKE,WHITTINGTON HEALTH NHS TRUST,36,36,1,1,1,17,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,183,193,0.948,55,5,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,66,67,0.985,18,2,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,138,156,0.885,98,15,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,401,435,0.922,75,7,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,835,912,0.916,80,8,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,137,154,0.89,96,14,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,113,129,0.876,102,17,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,136,150,0.907,82,9,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,259,268,0.966,40,3,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,503,556,0.905,83,10,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,554,612,0.905,83,10,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST                     ,550,629,0.874,103,18,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1216,1360,0.894,93,12,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,645,671,0.961,44,4,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,761,866,0.879,100,16,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,690,900,0.767,115,20,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,660,707,0.934,65,6,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,80,81,0.988,13,1,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,499,571,0.874,103,18,20,04/01/2025,
04/01/2025,Cancer,31 Days,Midlands,RLQ,WYE VALLEY NHS TRUST,152,170,0.894,93,12,20,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RCF,AIREDALE NHS FOUNDATION TRUST,104,109,0.954,48,14,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,116,121,0.959,46,12,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,233,241,0.967,39,11,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,265,268,0.989,11,3,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,238,254,0.937,63,16,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,207,213,0.972,29,9,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,216,217,0.995,6,2,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,180,180,1,1,1,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,652,890,0.733,118,21,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1432,1529,0.937,63,16,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,405,424,0.955,47,13,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,118,121,0.975,27,8,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,205,211,0.972,29,9,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,182,194,0.938,62,15,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,261,265,0.985,18,4,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1078,1282,0.841,109,19,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,623,719,0.866,106,18,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,363,372,0.976,26,7,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1129,1418,0.796,113,20,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,102,104,0.981,22,5,21,04/01/2025,
04/01/2025,Cancer,31 Days,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,436,445,0.98,24,6,21,04/01/2025,
04/01/2025,Cancer,31 Days,North West,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,146,153,0.954,48,6,17,04/01/2025,
04/01/2025,Cancer,31 Days,North West,RMC,BOLTON NHS FOUNDATION TRUST,132,133,0.992,8,1,17,04/01/2025,
04/01/2025,Cancer,31 Days,North West,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,148,165,0.897,91,15,17,04/01/2025,
04/01/2025,Cancer,31 Days,North West,RJN,EAST CHESHIRE NHS TRUST,79,80,0.988,13,2,17,04/01/2025,
04/01/2025,Cancer,31 Days,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,386,407,0.948,55,8,17,04/01/2025,
04/01/2025,Cancer,31 Days,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,628,743,0.845,108,17,17,04/01/2025,
