Quarter,Domain,Metric,Region,Provider Code,Provider Name,Numerator,Denominator,% Value,Rank,Months Covered,Covered Months,Missing Months,Is Complete
Q1 (2025/26),Cancer,28 Days FDS,North West,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,3956,5218,75.80%,71,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,8491,11205,75.80%,71,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,5933,7838,75.70%,73,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,South East,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,9702,12839,75.60%,74,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,12542,16598,75.60%,74,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,South West,RNZ,SALISBURY NHS FOUNDATION TRUST,2919,3860,75.60%,74,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North West,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,9424,12486,75.50%,77,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North East,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,3953,5241,75.40%,78,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST                     ,6515,8643,75.40%,78,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,London,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,7762,10320,75.20%,80,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,3351,4456,75.20%,80,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,East,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,3593,4782,75.10%,82,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,East,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2610,3478,75.00%,83,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,8961,11972,74.80%,84,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,6846,9215,74.30%,85,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,4775,6432,74.20%,86,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,2975,4032,73.80%,87,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North West,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8248,11181,73.80%,87,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,East,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,10076,13667,73.70%,89,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,South West,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4268,5794,73.70%,89,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,8980,12231,73.40%,91,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North West,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,2329,3178,73.30%,92,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,5880,8020,73.30%,92,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,East,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7935,10845,73.20%,94,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,3551,4848,73.20%,94,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2888,3974,72.70%,96,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,2984,4109,72.60%,97,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,East,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,3801,5277,72.00%,98,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,2176,3026,71.90%,99,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,2497,3506,71.20%,100,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,2755,3879,71.00%,101,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North East,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5187,7315,70.90%,102,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,6834,9647,70.80%,103,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North West,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,4269,6030,70.80%,103,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,South West,RH5,SOMERSET NHS FOUNDATION TRUST,5016,7143,70.20%,105,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,East,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2860,4138,69.10%,106,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,4209,6154,68.40%,107,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,4107,6007,68.40%,107,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North West,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,6417,9528,67.30%,109,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,East,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",2666,3967,67.20%,110,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1313,1965,66.80%,111,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,South West,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,4054,6092,66.50%,112,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2824,4315,65.40%,113,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North West,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,3704,5882,63.00%,114,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,South East,RPA,MEDWAY NHS FOUNDATION TRUST,2995,5044,59.40%,115,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North East,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,2395,4031,59.40%,115,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,East,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,11536,19482,59.20%,117,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,28 Days FDS,North East,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,4493,7813,57.50%,118,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,723,724,99.90%,1,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,199,200,99.50%,2,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,197,198,99.50%,2,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,626,630,99.40%,4,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,650,657,98.90%,5,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1067,1081,98.70%,6,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,311,315,98.70%,6,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,487,494,98.60%,8,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RKE,WHITTINGTON HEALTH NHS TRUST,138,140,98.60%,8,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,677,687,98.50%,10,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,316,321,98.40%,11,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,627,637,98.40%,11,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,225,229,98.30%,13,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,549,559,98.20%,14,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,555,565,98.20%,14,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RMC,BOLTON NHS FOUNDATION TRUST,415,423,98.10%,16,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,865,882,98.10%,16,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,849,866,98.00%,18,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,R1H,BARTS HEALTH NHS TRUST,1524,1556,97.90%,19,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RJ6,CROYDON HEALTH SERVICES NHS TRUST,235,240,97.90%,19,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RN7,DARTFORD AND GRAVESHAM NHS TRUST,520,531,97.90%,19,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1147,1172,97.90%,19,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,762,779,97.80%,23,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RBK,WALSALL HEALTHCARE NHS TRUST,283,290,97.60%,24,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2238,2296,97.50%,25,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,2294,2355,97.40%,26,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,190,195,97.40%,26,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,1283,1320,97.20%,28,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,614,633,97.00%,29,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,2406,2482,96.90%,30,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,515,532,96.80%,31,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,2067,2138,96.70%,32,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RCF,AIREDALE NHS FOUNDATION TRUST,306,317,96.50%,33,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,462,479,96.50%,33,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,250,259,96.50%,33,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,643,667,96.40%,36,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1941,2014,96.40%,36,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,2726,2831,96.30%,38,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1222,1269,96.30%,38,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1960,2035,96.30%,38,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RPA,MEDWAY NHS FOUNDATION TRUST,638,663,96.20%,41,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,376,391,96.20%,41,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1835,1910,96.10%,43,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,782,815,96.00%,44,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,R1F,ISLE OF WIGHT NHS TRUST,348,363,95.90%,45,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,882,921,95.80%,46,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,2507,2618,95.80%,46,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,642,670,95.80%,46,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1176,1230,95.60%,49,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2931,3066,95.60%,49,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RXF,MID YORKSHIRE TEACHING NHS TRUST,1238,1296,95.50%,51,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RJN,EAST CHESHIRE NHS TRUST,239,251,95.20%,52,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RH5,SOMERSET NHS FOUNDATION TRUST,1948,2047,95.20%,52,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1188,1249,95.10%,54,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,683,720,94.90%,55,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RNZ,SALISBURY NHS FOUNDATION TRUST,536,565,94.90%,55,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,510,540,94.40%,57,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,500,530,94.30%,58,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,2280,2424,94.10%,59,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,925,985,93.90%,60,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,2414,2572,93.90%,60,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,442,472,93.60%,62,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,542,580,93.40%,63,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,2539,2722,93.30%,64,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,1894,2030,93.30%,64,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,4264,4573,93.20%,66,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",365,392,93.10%,67,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,421,453,92.90%,68,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,2000,2154,92.90%,68,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,313,338,92.60%,70,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,1325,1433,92.50%,71,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,617,668,92.40%,72,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RJ2,LEWISHAM AND GREENWICH NHS TRUST,359,389,92.30%,73,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1070,1160,92.20%,74,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,1021,1108,92.10%,75,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,1281,1395,91.80%,76,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,416,453,91.80%,76,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1566,1706,91.80%,76,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,641,698,91.80%,76,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,852,929,91.70%,80,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1308,1426,91.70%,80,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North East,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,750,820,91.50%,82,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,2049,2240,91.50%,82,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2615,2860,91.40%,84,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,362,397,91.20%,85,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1053,1162,90.60%,86,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",449,496,90.50%,87,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,880,976,90.20%,88,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,539,598,90.10%,89,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South East,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1347,1496,90.00%,90,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,3801,4221,90.00%,90,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,2813,3129,89.90%,92,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,London,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,2176,2422,89.80%,93,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,1941,2164,89.70%,94,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,2259,2521,89.60%,95,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RWJ,STOCKPORT NHS FOUNDATION TRUST,334,374,89.30%,96,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1661,1869,88.90%,97,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,1545,1740,88.80%,98,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,455,513,88.70%,99,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,North West,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,346,390,88.70%,99,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RVJ,NORTH BRISTOL NHS TRUST,1212,1368,88.60%,101,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,South West,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,2016,2283,88.30%,102,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,Midlands,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,389,442,88.00%,103,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,821,944,87.00%,104,3,"Apr, May, Jun",,Yes
Q1 (2025/26),Cancer,31 Days,East,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1376,1592,86.40%,105,3,"Apr, May, Jun",,Yes
